Category,Country,Region,Site_Name,Year,Danger,Longitude,Latitude,Area,Age,Area_Category,Danger_Status,Decade
Mixed,India,Asia and the Pacific,Khangchendzonga National Park,2016,0,88.37722222,27.76472222,178400.0,10,Large,Safe,2010
Cultural,China,Asia and the Pacific,Zuojiang Huashan Rock Art Cultural Landscape,2016,0,107.0230556,22.25555556,6621.6,10,Small,Safe,2010
Natural,Iran (Islamic Republic of),Asia and the Pacific,Lut Desert,2016,0,58.83888889,30.21611111,2278015.0,10,Large,Safe,2010
Mixed,Chad,Africa,Ennedi Massif: Natural and Cultural Landscape,2016,0,21.86277778,17.04166667,2441200.0,10,Large,Safe,2010
Natural,Canada,Europe and North America,Mistaken Point,2016,0,-53.21111111,46.635,146.0,10,Small,Safe,2010
Cultural,Turkey,Europe and North America,Archaeological Site of Ani,2016,0,43.56666667,40.5,250.7,10,Small,Safe,2010
Natural,China,Asia and the Pacific,Hubei Shennongjia,2016,0,110.2438889,31.46972222,73318.0,10,Medium,Safe,2010
Cultural,Greece,Europe and North America,Archaeological Site of Philippi,2016,0,24.28527778,41.01472222,87.545,10,Small,Safe,2010
Natural,Mexico,Latin America and the Caribbean,Archipiélago de Revillagigedo,2016,0,-110.9752778,18.78805556,636685.375,10,Large,Safe,2010
Cultural,Micronesia (Federated States of),Asia and the Pacific,Nan Madol: Ceremonial Centre of Eastern Micronesia,2016,1,158.3308333,6.839722222,76.7,10,Small,In Danger,2010
Cultural,"Belgium,France,Germany,Switzerland,India,Japan,Argentina","Europe and North America,Asia and the Pacific,Latin America and the Caribbean","The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement",2016,0,6.829336111,46.46841389,98.4838,10,Small,Safe,2010
Cultural,"Bosnia and Herzegovina,Croatia,Serbia,Montenegro",Europe and North America,Stećci Medieval Tombstone Graveyards,2016,0,17.92405278,43.09221389,49.15,10,Small,Safe,2010
Natural,"Kazakhstan,Kyrgyzstan,Uzbekistan",Asia and the Pacific,Western Tien-Shan,2016,0,0.0,0.0,0.0,10,Small,Safe,2010
Cultural,Spain,Europe and North America,Antequera Dolmens Site,2016,0,-4.544444444,37.025,2446.3,10,Small,Safe,2010
Cultural,Iran (Islamic Republic of),Asia and the Pacific,The Persian Qanat,2016,0,58.65444444,34.29,0.0,10,Small,Safe,2010
Mixed,Iraq,Arab States,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,2016,0,47.65777778,31.56222222,211544.0,10,Large,Safe,2010
Cultural,Antigua and Barbuda,Latin America and the Caribbean,Antigua Naval Dockyard and Related Archaeological Sites,2016,0,-61.76166667,17.00694444,255.0,10,Small,Safe,2010
Cultural,Angola,Africa,"Mbanza Kongo, Vestiges of the Capital of the former Kingdom of Kongo",2017,0,14.24972222,-6.268888889,89.29,9,Small,Safe,2010
Cultural,Japan,Asia and the Pacific,Sacred Island of Okinoshima and Associated Sites in the Munakata Region ,2017,0,130.1055556,34.245,98.93,9,Small,Safe,2010
Cultural,Germany,Europe and North America,Caves and Ice Age Art in the Swabian Jura,2017,0,9.765555556,48.38777778,462.1,9,Small,Safe,2010
Cultural,France,Europe and North America,Taputapuātea,2017,0,-151.3723778,-16.8414,2124.0,9,Small,Safe,2010
Cultural,Eritrea,Africa,Asmara: A Modernist African City,2017,0,38.93583333,15.33527778,481.0,9,Small,Safe,2010
Cultural,Denmark,Europe and North America,Kujataa Greenland: Norse and Inuit Farming at the Edge of the Ice Cap,2017,0,-45.59805556,61.16444444,34.892,9,Small,Safe,2010
Cultural,Poland,Europe and North America,Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System,2017,0,18.85122778,50.44269722,1672.76,9,Small,Safe,2010
Cultural,Palestine,Arab States,Hebron/Al-Khalil Old Town,2017,1,35.10888889,31.52416667,20.6,9,Small,In Danger,2010
Cultural,Brazil,Latin America and the Caribbean,Valongo Wharf Archaeological Site,2017,0,-43.18739444,-22.89711111,0.3895,9,Small,Safe,2010
Natural,Argentina,Latin America and the Caribbean,Los Alerces National Park,2017,0,-71.8728,-42.8528,188379.0,9,Large,Safe,2010
Cultural,Iran (Islamic Republic of),Asia and the Pacific,Historic City of Yazd,2017,0,54.36916667,31.90138889,195.67,9,Small,Safe,2010
Cultural,Cambodia,Asia and the Pacific,"Temple Zone of Sambor Prei Kuk, Archaeological Site of Ancient Ishanapura",2017,0,105.0430556,12.8725,840.03,9,Small,Safe,2010
Cultural,Turkey,Europe and North America,Aphrodisias,2017,0,28.72361111,37.70833333,152.25,9,Small,Safe,2010
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,The English Lake District,2017,0,-3.082416667,54.47661111,229205.19,9,Large,Safe,2010
Natural,China,Asia and the Pacific,Qinghai Hoh Xil,2017,0,92.43916667,35.38027778,3735632.0,9,Large,Safe,2010
Natural,"Russian Federation,Mongolia","Europe and North America,Asia and the Pacific",Landscapes of Dauria,2017,0,115.4254444,49.93022222,912624.0,9,Large,Safe,2010
Cultural,"Croatia,Italy,Montenegro",Europe and North America,Venetian Works of Defence between the 16th and 17th Centuries: <em>Stato da Terra</em> – Western <em>Stato da Mar</em>,2017,0,9.663611111,45.70333333,378.37,9,Small,Safe,2010
Cultural,India,Asia and the Pacific,Historic City of Ahmadabad,2017,0,72.58805556,23.02638889,535.7,9,Small,Safe,2010
Cultural,South Africa,Africa,ǂKhomani Cultural Landscape,2017,0,20.37458333,-25.68761111,959100.0,9,Large,Safe,2010
Cultural,China,Asia and the Pacific,"Kulangsu, a Historic International Settlement",2017,0,118.0619444,24.4475,316.2,9,Small,Safe,2010
Cultural,Russian Federation,Europe and North America,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,2017,0,48.65277778,55.77027778,3.25,9,Small,Safe,2010
Cultural,Iran (Islamic Republic of),Asia and the Pacific,Sassanid Archaeological Landscape of Fars Region,2018,0,51.57045,29.77748056,639.3,8,Small,Safe,2010
Cultural,Spain,Europe and North America,Caliphate City of Medina Azahara,2018,0,-4.867694444,37.88588889,111.0,8,Small,Safe,2010
Cultural,Turkey,Europe and North America,Göbekli Tepe,2018,0,38.92236389,37.22324194,126.0,8,Small,Safe,2010
Cultural,India,Asia and the Pacific,Victorian Gothic and Art Deco Ensembles of Mumbai,2018,0,72.83008333,18.92980556,66.34,8,Small,Safe,2010
Cultural,Germany,Europe and North America,Naumburg Cathedral,2018,0,11.804,51.15480556,1.82,8,Small,Safe,2010
Natural,France,Europe and North America,Chaîne des Puys - Limagne fault tectonic arena,2018,0,2.965111111,45.77938889,24223.0,8,Medium,Safe,2010
Mixed,Mexico,Latin America and the Caribbean,Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica,2018,0,-97.18715278,17.98996111,145255.2,8,Large,Safe,2010
Cultural,Republic of Korea,Asia and the Pacific,"Sansa, Buddhist Mountain Monasteries in Korea",2018,0,127.8333333,36.54194444,55.43,8,Small,Safe,2010
Cultural,Oman,Arab States,Ancient City of Qalhat,2018,0,59.37811111,22.69522222,75.82,8,Small,Safe,2010
Cultural,Saudi Arabia,Arab States,"Al-Ahsa Oasis, an Evolving Cultural Landscape",2018,0,49.63056944,25.40216667,8544.0,8,Small,Safe,2010
Mixed,Canada,Europe and North America,Pimachiowin Aki,2018,0,-95.41127778,51.82641667,2904000.0,8,Large,Safe,2010
Cultural,Germany,Europe and North America,Archaeological Border complex of Hedeby and the Danevirke,2018,0,9.454111111,54.46194444,227.55,8,Small,Safe,2010
Cultural,Denmark,Europe and North America,Aasivissuit – Nipisat. Inuit Hunting Ground between Ice and Sea,2018,0,-51.43320556,67.06393056,417800.0,8,Large,Safe,2010
Cultural,Kenya,Africa,Thimlich Ohinga Archaeological Site,2018,0,34.326107,-0.891338056,21.0,8,Small,Safe,2010
Cultural,Japan,Asia and the Pacific,Hidden Christian Sites in the Nagasaki Region,2018,0,128.9038889,32.80222222,5566.55,8,Small,Safe,2010
Cultural,Italy,Europe and North America,"Ivrea, industrial city of the 20th century",2018,0,7.869166667,45.4575,71.185,8,Small,Safe,2010
Natural,China,Asia and the Pacific,Fanjingshan,2018,0,108.68,27.89555556,40275.0,8,Medium,Safe,2010
Natural,South Africa,Africa,Barberton Makhonjwa Mountains,2018,0,31.01388889,-25.97388889,113137.0,8,Large,Safe,2010
Mixed,Colombia,Latin America and the Caribbean,Chiribiquete National Park – “The Maloca of the Jaguar”,2018,0,-72.79722222,0.525277778,2782354.0,8,Large,Safe,2010
Cultural,Russian Federation,Europe and North America,Churches of the Pskov School of Architecture,2019,0,28.32855556,57.80719444,29.32,7,Small,Safe,2010
Cultural,Poland,Europe and North America,Krzemionki Prehistoric Striped Flint Mining Region,2019,0,21.50230556,50.96797222,342.2,7,Small,Safe,2010
Cultural,Portugal,Europe and North America,"Royal Building of <i>Mafra</i> – Palace, Basilica, Convent, <i>Cerco</i> Garden and Hunting Park (<i>Tapada</i>)",2019,0,-9.325527778,38.93716667,1213.17,7,Small,Safe,2010
Cultural,Portugal,Europe and North America,Sanctuary of Bom Jesus do Monte in Braga,2019,0,-8.377027778,41.55494444,26.0,7,Small,Safe,2010
Cultural,Republic of Korea,Asia and the Pacific,"Seowon, Korean Neo-Confucian Academies",2019,0,128.8434278,36.72729722,102.49,7,Small,Safe,2010
Cultural,Japan,Asia and the Pacific,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,2019,0,135.6094444,34.56222222,166.66,7,Small,Safe,2010
Mixed,Brazil,Latin America and the Caribbean,Paraty and Ilha Grande – Culture and Biodiversity,2019,0,-44.68536944,-23.01860556,204634.0,7,Large,Safe,2010
Natural,China,Asia and the Pacific,Migratory Bird Sanctuaries along the Coast of Yellow Sea-Bohai Gulf of China (Phase I),2019,0,121.0168139,32.93194444,188643.0,7,Large,Safe,2010
Cultural,Italy,Europe and North America,Le Colline del Prosecco di Conegliano e Valdobbiadene,2019,0,12.22611111,45.95302778,20334.2,7,Medium,Safe,2010
Cultural,Indonesia,Asia and the Pacific,Ombilin Coal Mining Heritage of Sawahlunto,2019,0,100.7378833,-0.766625556,268.18,7,Small,Safe,2010
Natural,Iran (Islamic Republic of),Asia and the Pacific,Hyrcanian Forests,2019,0,55.72427778,37.42147222,129484.74,7,Large,Safe,2010
Cultural,Iraq,Arab States,Babylon,2019,0,44.42083333,32.54196944,1054.3,7,Small,Safe,2010
Cultural,China,Asia and the Pacific,Archaeological Ruins of Liangzhu City,2019,0,119.9908333,30.39555556,1433.66,7,Small,Safe,2010
Cultural,India,Asia and the Pacific,"Jaipur City, Rajasthan",2019,0,75.78722222,26.90786111,710.0,7,Small,Safe,2010
Cultural,Spain,Europe and North America,Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape,2019,0,-15.66119444,28.04438889,9425.0,7,Small,Safe,2010
Cultural,Burkina Faso,Africa,Ancient ferrous metallurgy sites of Burkina Faso,2019,0,-3.328986111,12.58775833,122.3,7,Small,Safe,2010
Cultural,Canada,Europe and North America,Writing-on-Stone / Áísínai’pi,2019,0,-111.6333333,49.075,1106.0,7,Small,Safe,2010
Cultural,Germany,Europe and North America,Water Management System of Augsburg,2019,0,10.902,48.36547222,112.83,7,Small,Safe,2010
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Jodrell Bank Observatory,2019,0,-2.303861111,53.23391667,17.38,7,Small,Safe,2010
Cultural,Myanmar,Asia and the Pacific,Bagan,2019,0,94.88444444,21.14888889,5005.49,7,Small,Safe,2010
Natural,France,Europe and North America,French Austral Lands and Seas,2019,0,69.35280556,-49.38036111,67296900.0,7,Large,Safe,2010
Cultural,Azerbaijan,Europe and North America,Historic Centre of Sheki with the Khan’s Palace,2019,0,47.1875,41.20333333,120.5,7,Small,Safe,2010
Cultural,Bahrain,Arab States,Dilmun Burial Mounds,2019,0,50.51277778,26.14972222,168.45,7,Small,Safe,2010
Cultural,Lao People's Democratic Republic,Asia and the Pacific,Megalithic Jar Sites in Xiengkhuang – Plain of Jars,2019,0,103.1522222,19.43105556,174.56,7,Small,Safe,2010
Cultural,United States of America,Europe and North America,The 20th-Century Architecture of Frank Lloyd Wright,2019,0,-79.46647556,39.90557083,26.369,7,Small,Safe,2010
Natural,Iceland,Europe and North America,Vatnajökull National Park - dynamic nature of fire and ice,2019,0,-16.88154044,64.577363,1482000.0,7,Large,Safe,2010
Cultural,Czechia,Europe and North America,Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem,2019,0,15.48425833,50.05665,1310.0,7,Small,Safe,2010
Cultural,"Czechia,Germany",Europe and North America,Erzgebirge/Krušnohoří Mining Region,2019,0,12.83734444,50.40652778,6766.057,7,Small,Safe,2010
Cultural,Australia,Asia and the Pacific,Budj Bim Cultural Landscape,2019,0,141.8852778,-38.08111111,9935.0,7,Small,Safe,2010
